ChargePeriodStart,ChargePeriodEnd,BillingCurrency,EffectiveCost,BilledCost,ChargeCategory,ChargeDescription,ServiceName,ServiceCategory,RegionId,SubAccountId,ResourceId,ResourceType,SkuId,PricingQuantity,PricingUnit
2024-09-24T07:00:00.000Z,2024-09-24T08:00:00.000Z,USD,7.1,7.1,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,71,vCPU-Hours
2024-09-24T08:00:00.000Z,2024-09-24T09:00:00.000Z,USD,22.73,22.73,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,227.3,vCPU-Hours
2024-09-24T09:00:00.000Z,2024-09-24T10:00:00.000Z,USD,12.21,12.21,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,122.1,vCPU-Hours
2024-09-24T10:00:00.000Z,2024-09-24T11:00:00.000Z,USD,23.52,23.52,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,235.2,vCPU-Hours
2024-09-24T11:00:00.000Z,2024-09-24T12:00:00.000Z,USD,24.5,24.5,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,245,vCPU-Hours
2024-09-24T12:00:00.000Z,2024-09-24T13:00:00.000Z,USD,18.14,18.14,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,181.4,vCPU-Hours
2024-09-24T13:00:00.000Z,2024-09-24T14:00:00.000Z,USD,22.21,22.21,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,222.1,vCPU-Hours
2024-09-24T14:00:00.000Z,2024-09-24T15:00:00.000Z,USD,23.33,23.33,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,233.3,vCPU-Hours
2024-09-24T15:00:00.000Z,2024-09-24T16:00:00.000Z,USD,10.47,10.47,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,104.7,vCPU-Hours
2024-09-24T16:00:00.000Z,2024-09-24T17:00:00.000Z,USD,13.64,13.64,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,136.4,vCPU-Hours
2024-09-24T17:00:00.000Z,2024-09-24T18:00:00.000Z,USD,13.89,13.89,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,138.9,vCPU-Hours
2024-09-24T18:00:00.000Z,2024-09-24T19:00:00.000Z,USD,25.62,25.62,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,256.2,vCPU-Hours
2024-09-24T19:00:00.000Z,2024-09-24T20:00:00.000Z,USD,26.02,26.02,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,260.2,vCPU-Hours
2024-09-24T20:00:00.000Z,2024-09-24T21:00:00.000Z,USD,8.03,8.03,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,80.3,vCPU-Hours
2024-09-24T21:00:00.000Z,2024-09-24T22:00:00.000Z,USD,14.01,14.01,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,140.1,vCPU-Hours
2024-09-24T22:00:00.000Z,2024-09-24T23:00:00.000Z,USD,10.82,10.82,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,108.2,vCPU-Hours
2024-09-24T23:00:00.000Z,2024-09-25T00:00:00.000Z,USD,11.7,11.7,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,117,vCPU-Hours
2024-09-25T00:00:00.000Z,2024-09-25T01:00:00.000Z,USD,12.67,12.67,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,126.7,vCPU-Hours
2024-09-25T01:00:00.000Z,2024-09-25T02:00:00.000Z,USD,5.96,5.96,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,59.6,vCPU-Hours
2024-09-25T02:00:00.000Z,2024-09-25T03:00:00.000Z,USD,14.61,14.61,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,146.1,vCPU-Hours
2024-09-25T03:00:00.000Z,2024-09-25T04:00:00.000Z,USD,11.7,11.7,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,117,vCPU-Hours
2024-09-25T04:00:00.000Z,2024-09-25T05:00:00.000Z,USD,4.91,4.91,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,49.1,vCPU-Hours
2024-09-25T05:00:00.000Z,2024-09-25T06:00:00.000Z,USD,7.59,7.59,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,75.9,vCPU-Hours
2024-09-25T06:00:00.000Z,2024-09-25T07:00:00.000Z,USD,14.23,14.23,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,142.3,vCPU-Hours
2024-09-25T07:00:00.000Z,2024-09-25T08:00:00.000Z,USD,6.77,6.77,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,67.7,vCPU-Hours
2024-09-25T08:00:00.000Z,2024-09-25T09:00:00.000Z,USD,17.87,17.87,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,178.7,vCPU-Hours
2024-09-25T09:00:00.000Z,2024-09-25T10:00:00.000Z,USD,17.35,17.35,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,173.5,vCPU-Hours
2024-09-25T10:00:00.000Z,2024-09-25T11:00:00.000Z,USD,17.58,17.58,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,175.8,vCPU-Hours
2024-09-25T11:00:00.000Z,2024-09-25T12:00:00.000Z,USD,12,12,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,120,vCPU-Hours
2024-09-25T12:00:00.000Z,2024-09-25T13:00:00.000Z,USD,21.51,21.51,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,215.1,vCPU-Hours
2024-09-25T13:00:00.000Z,2024-09-25T14:00:00.000Z,USD,18.79,18.79,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,187.9,vCPU-Hours
2024-09-25T14:00:00.000Z,2024-09-25T15:00:00.000Z,USD,20.13,20.13,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,201.3,vCPU-Hours
2024-09-25T15:00:00.000Z,2024-09-25T16:00:00.000Z,USD,16.29,16.29,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,162.9,vCPU-Hours
2024-09-25T16:00:00.000Z,2024-09-25T17:00:00.000Z,USD,9.36,9.36,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,93.6,vCPU-Hours
2024-09-25T17:00:00.000Z,2024-09-25T18:00:00.000Z,USD,18.9,18.9,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,189,vCPU-Hours
2024-09-25T18:00:00.000Z,2024-09-25T19:00:00.000Z,USD,12.07,12.07,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,120.7,vCPU-Hours
2024-09-25T19:00:00.000Z,2024-09-25T20:00:00.000Z,USD,9.21,9.21,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,92.1,vCPU-Hours
2024-09-25T20:00:00.000Z,2024-09-25T21:00:00.000Z,USD,8.48,8.48,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,84.8,vCPU-Hours
2024-09-25T21:00:00.000Z,2024-09-25T22:00:00.000Z,USD,7.41,7.41,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,74.1,vCPU-Hours
2024-09-25T22:00:00.000Z,2024-09-25T23:00:00.000Z,USD,6.48,6.48,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,64.8,vCPU-Hours
2024-09-25T23:00:00.000Z,2024-09-26T00:00:00.000Z,USD,13.72,13.72,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,137.2,vCPU-Hours
2024-09-26T00:00:00.000Z,2024-09-26T01:00:00.000Z,USD,11.46,11.46,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,114.6,vCPU-Hours
2024-09-26T01:00:00.000Z,2024-09-26T02:00:00.000Z,USD,10.09,10.09,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,100.9,vCPU-Hours
2024-09-26T02:00:00.000Z,2024-09-26T03:00:00.000Z,USD,11.8,11.8,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,118,vCPU-Hours
2024-09-26T03:00:00.000Z,2024-09-26T04:00:00.000Z,USD,12.78,12.78,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,127.8,vCPU-Hours
2024-09-26T04:00:00.000Z,2024-09-26T05:00:00.000Z,USD,11.69,11.69,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,116.9,vCPU-Hours
2024-09-26T05:00:00.000Z,2024-09-26T06:00:00.000Z,USD,13.25,13.25,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,132.5,vCPU-Hours
2024-09-26T06:00:00.000Z,2024-09-26T07:00:00.000Z,USD,8.72,8.72,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,87.2,vCPU-Hours
2024-09-26T07:00:00.000Z,2024-09-26T08:00:00.000Z,USD,11.56,11.56,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,115.6,vCPU-Hours
2024-09-26T08:00:00.000Z,2024-09-26T09:00:00.000Z,USD,27.2,27.2,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,272,vCPU-Hours
2024-09-26T09:00:00.000Z,2024-09-26T10:00:00.000Z,USD,15.21,15.21,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,152.1,vCPU-Hours
2024-09-26T10:00:00.000Z,2024-09-26T11:00:00.000Z,USD,11.67,11.67,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,116.7,vCPU-Hours
2024-09-26T11:00:00.000Z,2024-09-26T12:00:00.000Z,USD,9.18,9.18,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,91.8,vCPU-Hours
2024-09-26T12:00:00.000Z,2024-09-26T13:00:00.000Z,USD,18.82,18.82,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,188.2,vCPU-Hours
2024-09-26T13:00:00.000Z,2024-09-26T14:00:00.000Z,USD,21.28,21.28,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,212.8,vCPU-Hours
2024-09-26T14:00:00.000Z,2024-09-26T15:00:00.000Z,USD,25.65,25.65,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,256.5,vCPU-Hours
2024-09-26T15:00:00.000Z,2024-09-26T16:00:00.000Z,USD,18.69,18.69,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,186.9,vCPU-Hours
2024-09-26T16:00:00.000Z,2024-09-26T17:00:00.000Z,USD,9.2,9.2,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,92,vCPU-Hours
2024-09-26T17:00:00.000Z,2024-09-26T18:00:00.000Z,USD,12.88,12.88,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,128.8,vCPU-Hours
2024-09-26T18:00:00.000Z,2024-09-26T19:00:00.000Z,USD,10.02,10.02,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,100.2,vCPU-Hours
2024-09-26T19:00:00.000Z,2024-09-26T20:00:00.000Z,USD,14.26,14.26,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,142.6,vCPU-Hours
2024-09-26T20:00:00.000Z,2024-09-26T21:00:00.000Z,USD,11.18,11.18,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,111.8,vCPU-Hours
2024-09-26T21:00:00.000Z,2024-09-26T22:00:00.000Z,USD,12.68,12.68,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,126.8,vCPU-Hours
2024-09-26T22:00:00.000Z,2024-09-26T23:00:00.000Z,USD,10.57,10.57,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,105.7,vCPU-Hours
2024-09-26T23:00:00.000Z,2024-09-27T00:00:00.000Z,USD,12.92,12.92,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,129.2,vCPU-Hours
2024-09-27T00:00:00.000Z,2024-09-27T01:00:00.000Z,USD,6.96,6.96,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,69.6,vCPU-Hours
2024-09-27T01:00:00.000Z,2024-09-27T02:00:00.000Z,USD,8.19,8.19,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,81.9,vCPU-Hours
2024-09-27T02:00:00.000Z,2024-09-27T03:00:00.000Z,USD,6.01,6.01,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,60.1,vCPU-Hours
2024-09-27T03:00:00.000Z,2024-09-27T04:00:00.000Z,USD,7.37,7.37,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,73.7,vCPU-Hours
2024-09-27T04:00:00.000Z,2024-09-27T05:00:00.000Z,USD,6.25,6.25,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,62.5,vCPU-Hours
2024-09-27T05:00:00.000Z,2024-09-27T06:00:00.000Z,USD,6.27,6.27,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,62.7,vCPU-Hours
2024-09-27T06:00:00.000Z,2024-09-27T07:00:00.000Z,USD,13.31,13.31,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,133.1,vCPU-Hours
2024-09-27T07:00:00.000Z,2024-09-27T08:00:00.000Z,USD,11.09,11.09,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,110.9,vCPU-Hours
2024-09-27T08:00:00.000Z,2024-09-27T09:00:00.000Z,USD,20.04,20.04,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,200.4,vCPU-Hours
2024-09-27T09:00:00.000Z,2024-09-27T10:00:00.000Z,USD,21.57,21.57,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,215.7,vCPU-Hours
2024-09-27T10:00:00.000Z,2024-09-27T11:00:00.000Z,USD,14.74,14.74,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,147.4,vCPU-Hours
2024-09-27T11:00:00.000Z,2024-09-27T12:00:00.000Z,USD,14.7,14.7,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,147,vCPU-Hours
2024-09-27T12:00:00.000Z,2024-09-27T13:00:00.000Z,USD,18.65,18.65,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,186.5,vCPU-Hours
2024-09-27T13:00:00.000Z,2024-09-27T14:00:00.000Z,USD,9.42,9.42,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,94.2,vCPU-Hours
2024-09-27T14:00:00.000Z,2024-09-27T15:00:00.000Z,USD,10.91,10.91,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,109.1,vCPU-Hours
2024-09-27T15:00:00.000Z,2024-09-27T16:00:00.000Z,USD,18.22,18.22,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,182.2,vCPU-Hours
2024-09-27T16:00:00.000Z,2024-09-27T17:00:00.000Z,USD,24.26,24.26,Usage,"USD 0.10 per hour per vCPU running RDS Extended Support for MySQL 5.7 in Year 1, Year 2",Amazon Relational Database Service,Databases,us-west-2,46124420288,,,TB3JHXC6ZCYSVN98,242.6,vCPU-Hours
